XDIP YDIP ZDIP RDIP
0.158542085 -4.82457622 5.57837483 7.37698699
-3.22208493 0.466199198 6.35421089 7.1396897
4.85524006 3.513606 0.2284195 5.9975794
2.0068632 0.932886294 5.53315712 5.95932919
-7.39033451 1.76076565 0.84111414 7.64361255
6.1181659 -3.93396514 -0.549655824 7.29452927
-4.07012114 1.17871688 -6.51504828 7.77181534
-1.21073657 -8.21505681 1.48105656 8.43484262
5.32429653 -3.89660041 4.35148264 7.90360864
-5.46741309 0.763553297 -5.84672838 8.04113501
-6.74700973 -3.67372825 0.404512511 7.69298706
-6.4518363 2.06112907 -3.8886617 7.8100022
3.24099206 -5.72176095 -4.32545271 7.87096684
-4.05430709 5.85697081 -0.748769599 7.16255324
-4.40704365 4.9858948 -1.88243048 6.91554229
-1.07475239 0.605025097 -5.88681333 6.01462545
1.22863069 8.00027084 2.34436072 8.42673686
0.860002782 2.82422095 4.96592926 5.77722097
-3.11755757 6.64290452 2.96616232 7.91488879
-5.71780251 0.501536439 5.73874456 8.11652595
3.67670804 -1.34296675 -6.70381132 7.76291363
-1.51842935 -4.19333767 6.12951169 7.5802785
3.35501253 -7.61494633 2.767952 8.76955386
1.43935618 -5.33923842 -1.82738491 5.82396332
-7.71600105 9.204885035E-02 -6.444799036E-02 7.71681921
7.79377823 2.05604519 1.0346211 8.1265455
-6.12468202 0.375196219 4.75829191 7.76491107
5.56795473 0.16128531 5.12900321 7.57197509
-0.439228565 -6.57930187 -3.35888839 7.40015311
2.71847621 6.48097372 2.16524834 7.354008
-6.50853048 -0.656051148 4.52114181 7.95186112
1.53014278 -3.48184767 -5.99886524 7.10288563
2.08661703 -6.003812 4.55744293 7.82112622
5.81675067 -4.04205101 -2.6751149 7.57159194
5.17760577 3.63041101 3.0511201 7.02116938
0.573901026 -2.99685808 -6.39995766 7.09013249
5.25903248 -4.57686253 -2.01979732 7.25842094
0.89314219 8.08780753 2.10981068 8.40604751
-6.43178812 4.68819305 1.34042223 8.07116994
3.09773073 -3.07649479 -6.94794691 8.20577371
-3.71273929 3.6118045 -1.61189049 5.42473555
3.76277621 5.5366081 3.38985814 7.50357597
-5.18769363 -0.572337675 5.82034709 7.81768354
-1.86710104 -3.32242645 5.75157038 6.89964822
0.431587137 6.92595034 -2.77213531 7.47260261
-2.47606455 6.52631999 -3.27637409 7.71092572
0.12724529 -5.5647904 -4.89202892 7.41046764
7.51381823 2.03577537 1.21437135 7.87886689
-0.344515176 0.684067001 8.15309211 8.18898951
-1.71141977 -6.43379629 0.375065923 6.66808569
4.10136761 -4.55217186 -2.50546343 6.6197305
5.8117836 2.21700321 2.48098543 6.69680674
3.27326131 -3.18935741 -5.71981535 7.32137473
-1.12098277 6.67049294 2.12501951 7.08997788
3.40731876 5.10322145 -3.72926182 7.18053507
-3.04019335 6.01022718 -4.79859763 8.26995439
3.01358406 0.69231789 -5.68998931 6.4758761
-2.7525778 0.335799659 -6.71813726 7.26793053
-4.07073084 3.20068206 4.78135744 7.04816247
-7.94701811 1.86560237 0.913593592 8.21402595
3.71204422 3.91734764 5.04421127 7.38708009
-1.83920986 5.35567222 -3.76526377 6.80023008
6.19178634 -4.62354285 -6.909325556E-03 7.72757493
-1.17838254 -2.57630406 7.01671913 7.56705196
-3.47019751 3.41039207 1.55273966 5.10725418
-5.33342096 -0.776784353 -4.27162431 6.87717582
1.40338496 7.55805548 1.65148272 7.86263869
5.70608391 4.34089434 -3.5390386 7.99547069
6.61063299 2.58027979 -2.56308013 7.54504421
-2.69092438 6.170148775E-02 6.65971258 7.183081
-1.2811993 1.04709706 7.44410511 7.62578421
-4.08023808 4.51448436 3.13800024 6.84660188
-6.3796911 2.50914461 -0.317845263 6.86274659
-6.79425442 -2.78615126 -2.2418682 7.67792322
-7.01323365 4.29454415 -2.47968049 8.58937547
0.657191362 -0.120669279 6.26115923 6.29671155
-7.14128816 4.57711858 -1.33830557 8.58714579
-0.53684245 -5.15918121 5.14361158 7.30493604
-3.61283918 2.632908707E-02 5.81840279 6.84887663
5.01776449 3.63444122 0.702307989 6.23541177
1.67388162 -2.19224151 7.44586578 7.94032239
-7.4199649 1.97821195 1.16691708 7.76729664
6.67856359 -3.65639815 -1.36318657 7.73503308
-4.06400997 1.66589963 -6.48001537 7.82828192
-1.18520999 -7.91032188 0.479307042 8.01296763
4.41477291 -3.63821169 4.48334885 7.26823369
-5.7836621 1.04992151 -5.36498427 7.95840051
-6.48881519 -3.6040134 1.66756963 7.60752414
-6.05545997 1.98753798 -3.20685688 7.13462219
1.83468871 -6.05339797 -5.31854175 8.26417546
-0.685797499 7.23830317 -0.778254909 7.31225216
-3.57323938 4.80213 -3.07434237 6.72904698
-1.38230771 0.918145573 -5.46944078 5.71564068
1.37865469 7.71951608 2.58132255 8.25559467
0.898941248 1.63147158 5.87066124 6.15909557
-2.02060192 6.12763042 4.04784498 7.61680613
-5.99314359 0.570687473 5.37368869 8.06969543
2.64166637 -2.23327196 -5.59402809 6.57716163
-2.15665015 -5.54863562 5.86656472 8.35793508
2.47348464 -7.62872565 1.47908345 8.15495365
3.51722554 -5.82531651 -1.53439755 6.97564075
-6.24301247 3.14464348 2.26816868 7.34905276
5.24413604 4.06755993 1.94896956 6.91697108
-6.42133486 -0.379008769 3.92149192 7.53361055
5.74726042 -0.310603885 4.35853657 7.21971732
-0.70804815 -6.17201971 -2.81816967 6.82182085
3.11622362 5.71011165 0.925962494 6.57066445
-7.49144062 -1.19059419 1.97034592 7.83718445
1.26990418 -3.12275175 -5.96965335 6.85572726
3.70416063 -6.88838992 3.83109522 8.70907643
5.81443641 -4.5008728 -2.55857606 7.7853605
4.46728204 2.87467236 3.81893989 6.54252641
0.603194455 -3.41766699 -5.24647166 6.29044959
3.89487736 -5.28777979 -2.92985663 7.19129645
2.37189788 5.95199843 3.984481 7.54508275
-6.55440421 2.24117936 0.883194009 6.9830603
4.58039008 -4.57188499 -4.73845923 8.0209165
-4.52207057 3.39184773 -2.1065988 6.03253775
4.00931296 5.70093049 2.7882091 7.50661767
-3.92548491 0.167085 6.24107778 7.37484922
-1.47364565 -2.38245487 6.83384978 7.38574475
-0.196080203 6.60605637 -1.42411799 6.76066123
-3.37200986 5.65427189 -5.07197079 8.31060339
-0.751001757 -5.49837246 -5.33796168 7.69999599
8.01153013 0.528641685 1.16313935 8.11276588
-0.787442607 1.67756477 7.07678426 7.315406
-2.86791719 -6.28357114 0.438522359 6.92101995
3.00852106 -5.41078031 -2.97895401 6.87036458
5.66914293 1.75416924 1.85361224 6.21708691
3.58320132 -3.27520383 -4.27390665 6.46781028
-2.27238006 6.69537621 0.921895907 7.1303342
4.48783637 4.57551492 -3.54210965 7.32274217
0.451583012 3.96647247 -7.01817159 8.07412927
4.25269828 0.939053562 -6.05133825 7.45559916
-2.86785116 1.02364234 -6.21678099 6.92248365
-4.51061708 3.06320705 5.57450607 7.79769337
-7.12298153 1.85659136 0.396886067 7.37165626
3.76980851 4.18702549 5.08647221 7.59044387
-2.62848731 4.36936912 -4.86781302 7.04953443
5.49203609 -3.95545445 -0.450405378 6.78313684
-1.50740865 -3.14869632 6.61173338 7.47673643
-6.87835355 3.08063707 -0.621097711 7.56226385
-4.86722593 -0.480366127 -3.67178504 6.11577021
1.85414322 7.46185531 1.80678963 7.89820362
6.59536312 2.83592591 -4.33459922 8.38630079
6.95812285 2.48905264 -2.54614769 7.81624748
-1.12008179 0.325213251 6.40446626 6.50980299
-1.96205138 1.14844134 7.81036317 8.1345151
-3.54359201 2.81816336 4.59656738 6.4519393
-5.60262555 1.83326819 0.121879059 5.89619706
-6.64056 -1.32894545 -2.52878217 7.22896067
-7.32854847 3.28737887 -2.36921365 8.37422569
1.66574389 -1.29478828 6.23730096 6.58445918
-7.16406989 4.28122853 -1.64333385 8.5060779
0.952503556 -6.02549635 4.52757539 7.59689464
-2.72953336 -0.814398562 6.5154826 7.11091491
6.19623429 3.64758551 0.918690008 7.24859922
1.75469202 -0.696305322 6.54744712 6.81416532
-7.1428535 2.04764007 1.42009969 7.56504257
6.56604532 -4.00601492 0.227835813 7.69499941
-5.20687065 2.03942208 -5.46621957 7.81986578
-0.338118831 -8.04049395 -0.354684372 8.05541236
5.07615472 -4.02308831 5.20343727 8.3083299
-4.99703704 1.12337309 -6.22261321 8.05935863
-6.69408518 -3.74663694 0.814009628 7.71431633
-5.8158241 1.56165265 -4.23482893 7.3618167
1.53724601 -5.8965722 -4.91195155 7.82687402
-2.96485817 6.66025383 2.852441616E-02 7.29041691
-5.34975557 5.22299877 -1.79622195 7.68934419
-0.645680828 2.6629012 -6.01563541 6.61028108
1.34978678 7.71965904 0.233184658 7.84024458
-0.56798464 2.13014435 4.31479602 4.8453675
-4.08809747 6.69510031 1.12189014 7.92436411
-3.99834326 -0.715712135 6.65066525 7.7929674
2.26250043 -2.2509813 -6.57514352 7.30878495
-3.43308975 -2.58968842 5.16566463 6.72136016
2.54301858 -7.44329962 1.32202391 7.97605165
2.92534095 -5.7075407 -1.13677763 6.51351702
-7.93320815 1.48701578 -0.973353564 8.12984776
6.35908275 3.06402894 -1.52746328 7.22214309
-6.26667212 -1.83888966 2.39621676 6.95661911
6.02649943 0.26825642 5.49049747 8.15697367
-1.41956161 -5.32756949 -1.82475512 5.80757119
2.92275567 6.48698677 1.80203836 7.33967576
-6.42675166 -1.0274987 4.02078803 7.65020437
1.64099175 -4.12662619 -5.77252069 7.28312384
2.16785691 -6.41205103 4.25399974 7.99440528
5.30898908 -5.1164137 -3.43144954 8.13252115
5.51714945 3.66950221 3.87893995 7.67791376
0.357480672 -2.17297138 -6.75269256 7.1027075
4.33866141 -5.73996855 -3.77149293 8.1237541
2.19878792 7.67844161 2.72374523 8.43871566
-6.31923475 3.01009931 1.71596939 7.20680072
3.00043923 -1.92312847 -7.30477979 8.12778361
-2.56146647 4.26063887 -1.64582228 5.23668646
3.92904613 4.94413932 3.54715761 7.24322057
-3.05193594 1.86867771 5.02926818 6.17250417
-2.25227225 6.845989359E-02 7.34456868 7.68245444
0.155553791 7.15716557 -1.91406669 7.41032167
-2.27188892 6.31208884 -4.58270548 8.12435439
-1.17008184 -6.36291248 -3.86671785 7.53705869
7.69959303 -0.377332101 2.45272099 8.08962005
-6.07454186E-02 1.53986651 7.30732004 7.46805229
-1.6195276 -6.87333223 -8.276340966E-02 7.06204046
4.56293158 -4.62938978 -2.13304696 6.84116099
6.1831397 1.74752747 1.87123449 6.69227818
3.18838711 -3.27439953 -5.76826226 7.35937186
-1.76903877 6.43803328 2.75433521 7.22247417
3.33330636 5.15582787 -4.15301742 7.41222274
0.286074831 4.8659281 -6.6584757 8.25193273
2.76233896 0.498131024 -5.75624699 6.40414167
-3.19527599 -2.83592608 -5.84636868 7.24101458
-4.75542251 3.40631977 5.49728037 8.02727532
-7.51589271 1.75652822 0.308635394 7.72458998
4.1426631 2.55123942E-02 5.82884047 7.15106214
-3.7056764 4.20710026 -4.45398854 7.16028939
5.71170259 -4.84352135 -0.818382533 7.5334584
-1.34151698 -2.71667515 6.57825816 7.24247693
-4.41715177 4.77438775 -0.796266372 6.55286566
-5.62272366 -2.57059823 -3.84456028 7.28035991
0.128750945 7.72242264 1.53535993 7.87462497
6.09451306 2.59265594 -4.06242963 7.76970326
6.78019089 3.51321619 -2.17593074 7.94029918
-0.863410436 0.128417916 6.22550361 6.2864031
-2.6906895 1.19922595 7.09925589 7.68618156
-4.05285913 3.58817349 3.7488358 6.58440779
-5.91071272 1.73062288 0.656556738 6.19375872
-6.81760008 -2.02034892 -2.13726469 7.42491623
-7.26301361 2.84792302 -2.33002823 8.14193244
0.845403208 -1.35964475 5.95008004 6.16171997
-7.10886662 4.11137412 -1.07607962 8.28235046
0.834435643 -5.58839288 4.87053615 7.45979492
-3.1219183 -0.423336493 6.40572246 7.13854802
5.69693622 3.68229612 0.744217272 6.82409308
1.80326422 -0.427696572 7.14850675 7.38483818
-7.04538046 2.3480045 2.765778317E-02 7.4263905
6.57815046 -3.91252776 -0.367974529 7.6625937
-4.43508386 2.01636831 -6.19421602 7.88061051
-2.29800632 -8.36094379 -0.820444878 8.70972697
5.36733762 -3.24511354 4.85726784 7.93297711
-5.16820662 0.424147669 -6.3053901 8.16383521
-6.33083338 -4.54453756 0.736518086 7.82781782
-6.89384054 1.93507375 -3.22871885 7.85456384
3.51324768 -5.73205275 -4.7698796 8.24324508
-3.86893094 6.68232183 1.55803937 7.87715293
-4.3789528 4.5841306 -1.90457551 6.61943267
-0.929040051 1.75702371 -6.60526495 6.89780927
1.57048389 7.3622924 2.31298123 7.87525562
2.6695132 2.94595182 5.37518875 6.68562539
-3.39213035 5.74693826 3.46449489 7.51908056
-6.6934795 1.81659617 4.26526463 8.14218471
4.80554283 -0.753600496 -5.52192988 7.35886303
-0.935219636 -4.82059547 6.14803597 7.86836214
2.43863442 -7.84754331 2.52272818 8.59622192
2.36561843 -5.52223145 -2.21130833 6.4016463
-7.28946686 2.14140215 -1.95237361 7.84434147
7.14728928 1.68048044 -0.449234259 7.35592074
-6.20593837 -1.73399787 4.18738277 7.6846987
4.68769422 0.454672499 6.84847908 8.31161054
0.28014571 -6.18085892 -3.52140738 7.11911572
2.78859824 5.6438532 1.06047182 6.38388279
-7.66547412 -0.993707142 0.366930632 7.73831929
1.52262115 -3.77087527 -5.9543184 7.21053278
0.284707239 -7.00228497 4.38575791 8.26728042
5.30243054 -4.62691073 -2.74715888 7.55453205
6.44424153 4.06539159 2.44792723 8.00299978
-0.192739071 -2.518602 -6.46252273 6.93863851
4.82216841 -4.58436428 -3.18821589 7.37796886
1.4661016 8.02548166 4.904224939E-02 8.15844439
-5.44642548 4.73512226 2.19233744 7.54263063
2.50678879 -3.10397044 -6.86619526 7.94123793
-3.63469027 3.74672799 -2.32034439 5.71252502
2.44294627 6.03023291 3.76561174 7.51741493
-4.40686741 -0.723036576 5.56553977 7.13571967
-4.47222645 1.31708515 6.01460623 7.60992844
-0.83078977 6.38587691 -2.69742836 6.98181605
-2.14231943 6.23132914 -4.76597935 8.13225396
-1.22870892 -6.0558612 -3.57907498 7.14093539
8.01753064 0.776221107 0.292029543 8.06031004
0.322085815 0.85956633 7.66156095 7.7163534
-2.16055515 -6.64004407 0.584925719 7.00716219
4.29572555 -4.90544777 -2.62937465 7.0306676
5.82055832 1.60889254 0.724588038 6.08214289
3.63754146 -3.84603778 -4.83148832 7.16707708
-1.64661581 7.39959811 0.585653179 7.60318259
3.89664217 4.9214602 -3.36865353 7.12407308
-1.88985794 5.43472143 -5.65873213 8.07025461
2.92637317 1.33008253 -5.7017801 6.54546223
-1.12629568 -1.42736133 -7.32280974 7.54516035
-2.67207894 5.20469214 5.11262525 7.76966943
-6.70632846 1.73460308 0.871319215 6.98161059
4.93734246 -0.320726744 5.38930596 7.3160669
-4.29941801 4.66668358 -3.88427175 7.43979152
5.26556427 -4.67814805 -0.314881063 7.0505593
-2.50392097 -2.10544486 6.58668301 7.35438042
-5.02139387 5.12895701 9.246877076E-02 7.17838052
-4.87260922 -0.975638736 -3.64050409 6.1601511
2.81475929 7.46403144 0.88530603 8.02610752
6.53348303 3.91349641 -3.77571296 8.50046252
6.41003815 2.91172552 -2.11847371 7.3521878
-0.457645941 0.69209659 5.8003397 5.85938376
-1.01694334 2.03907361 6.72946083 7.10476165
-3.81686382 2.68783982 4.39115079 6.40898881
-6.39395972 2.58529206 0.141037658 6.89828584
-7.14190124 -1.60233485 -3.39805492 8.06975883
-7.40147867 2.89152418 -1.90745577 8.17197565
0.620478722 -1.63381524 5.6015536 5.86785726
-7.18282241 2.98188138 -1.4804687 7.91683914
1.13494157 -6.44845686 4.53542421 7.96497087
-3.39906215 1.39270161 6.56552919 7.52325825
4.21940898 3.97257925 0.392050163 5.80848529
1.66720614 -5.740008252E-02 6.71707212 6.92112195
-7.27699823 1.61528732 1.23029599 7.55496423
6.2549957 -3.05978983 -0.849226569 7.01487497
-5.85690843 2.41507389 -5.02655887 8.0871659
-1.72436976 -7.46219078 -1.16496907 7.74692812
6.34258822 -2.99500975 4.44654378 8.30483355
-4.99626447 0.486704897 -5.59625015 7.51781591
-6.8466621 -4.48606218 -0.30507965 8.19112992
-6.31859652 2.41572716 -3.80595582 7.76181032
1.98711945 -6.384982 -4.44455419 8.02936491
-3.12991218 6.69608347 -0.35214958 7.39985767
-4.31904494 3.79972359 -2.831675 6.41174172
-0.722791253 2.60650938 -6.6983376 7.2238525
1.4237418 7.83443351 -0.180864643 7.9648039
-1.09229422 2.66501297 4.64965643 5.46943376
-4.10844535 7.06996696 1.28321969 8.27710147
-5.44839814 -0.227500606 5.95473083 8.07438035
2.94195091 -3.4236232 -5.64830705 7.23046634
-1.27395147 -6.08636136 4.3818424 7.60705526
1.99478445 -7.30875387 2.21367266 7.89286987
3.27010782 -5.63540796 -2.33448333 6.92107221
-7.40886084 0.676443408 0.126718791 7.44075616
6.63322123 2.62167713 1.59143854 7.30790609
-7.03414233 -1.03072435 2.27901259 7.46561781
5.48036384 -0.323278087 7.1431735 9.00909675
-1.36669724 -6.10711605 -4.52812204 7.72454639
2.75235552 5.83214355 0.377241748 6.46000546
-8.13429846 -0.413281571 3.1323078 8.72633745
0.475346077 -2.87966616 -5.76142228 6.45851514
1.93354611 -5.96672777 4.24114728 7.57151049
6.69821642 -3.97443927 -2.68443744 8.23823252
5.97986086 3.63416566 2.39078155 7.39470976
-4.514639127E-02 -2.47299391 -6.653941 7.09877933
5.44995418 -3.48395625 -4.25507597 7.74245589
4.19545405 7.04189915 1.12165143 8.27334758
-5.88204337 4.36502751 1.81738923 7.54684059
3.69125621 -3.72555167 -6.4083691 8.28083946
-4.69856449 3.43004611 -2.08244676 6.17885985
4.16215342 5.06692087 2.87577047 7.1601162
-3.42945131 0.634204578 5.54194092 6.54801198
-3.29542976 -1.71206046 5.52092926 6.65369583
0.487689683 7.23835521 -1.3595 7.38104786
-1.5432151 6.80415168 -4.02954371 8.05699792
-1.01758768 -5.30124745 -4.26662916 6.88061288
7.92035797 1.39001526 -5.702647836E-02 8.04160835
4.162951202E-02 1.58710802 7.34282414 7.51250366
-2.40801627 -6.67618064 0.354015422 7.10600149
4.64864093 -5.20971873 -1.92755213 7.24337552
5.86622579 1.87243736 1.94027442 6.45625987
2.66311938 -3.56952198 -5.85435091 7.35575398
-0.795000645 6.92323802 1.19743744 7.07086325
2.77410209 5.75783742 -4.3227991 7.71588791
-1.68143528 5.73203123 -4.90216479 7.72752394
2.14476747 1.31821221 -5.55456394 6.09843353
-1.70852023 -0.897638103 -5.81411726 6.12607175
-3.15252016 3.10132162 7.01525393 8.29279005
-7.29911573 1.8899186 1.22746588 7.63908079
4.72941777 -0.682331842 6.81172784 8.32061328
-4.21152711 4.26162674 -3.39309786 6.88560354
5.3685213 -4.97332976 -0.303190557 7.32440812
-2.01150956 -3.56440513 5.99716671 7.26065859
-5.77908278 5.08885801 -0.314402428 7.70669336
-5.57106606 -2.58995156 -3.20944717 6.93146286
3.03996969 7.21196484 2.45812059 8.20342669
5.78918121 3.30071616 -4.20538707 7.88001438
5.65928626 3.92925094 -2.10342926 7.20353722
-2.00533639 0.670702535 6.24125185 6.58972235
-1.1727185 2.91265538 6.66841132 7.37065394
-4.34313989 3.08865741 4.44679134 6.94093812
-5.99147022 2.54357861 -3.094753974E-02 6.50910633
-6.78936033 -1.79414185 -3.29623713 7.75754715
-7.24080156 3.49595696 -2.87574419 8.53936923
0.471336209 -1.44790532 5.86943411 6.06373189
-7.35705054 4.02925205 -1.52763041 8.52611983
1.07535786 -5.00313857 5.57059343 7.56434407
-2.67595533 3.082137632E-02 6.52208483 7.04977145
4.12430733 3.78978309 0.986430687 5.68730272
1.98984846 -0.920041608 6.80940119 7.15359477
-7.37823646 1.6964456 0.432068378 7.5830722
6.29784575 -4.22520382 -1.08861838 7.66161199
-5.11444399 2.53536302 -5.66172227 8.03994415
-0.591633899 -8.19232003 -0.622321844 8.2371975
5.35408429 -2.60384283 5.65404367 8.21062884
-4.82263953 1.47022931 -6.1688509 7.96706644
-6.66718327 -4.10981313 1.02491631 7.89888285
-5.36753372 2.34694384 -4.06836622 7.13233253
2.99516635 -6.04642826 -4.39908646 8.05495362
-2.69124821 6.49609602 0.536219471 7.05192256
-4.12304195 5.11727769 -1.71341933 6.79130412
-1.11047478 0.557296234 -6.18400733 6.30758908
0.490234542 7.80715611 1.09917016 7.89937918
0.910535335 2.99621336 5.82522196 6.61359055
-4.19409795 6.60562359 1.30117274 7.93207231
-5.44907291 2.20210054 4.75095531 7.55732881
2.44047779 -1.91694192 -6.20761322 6.9401052
-2.45563759 -4.3268972 6.46308532 8.15620422
2.61091665 -7.65719827 1.98079982 8.32905391
2.35377133 -6.17111496 -1.62268375 6.80117651
-6.71558951 -0.446011381 1.32434129 6.85944228
5.44362254 3.93969691 -0.356835644 6.72915818
-5.69500529 -2.54691285 2.52915408 6.73175094
6.85063898 -0.282104999 4.88069099 8.41617385
-2.24430594 -5.16364235 -3.99069257 6.90114038
2.46209544 6.1493719 2.2957661 7.01050859
-6.99555485 -0.83681526 3.85704179 8.03211172
0.631074984 -3.60804322 -6.53126876 7.48823765
1.5105368 -6.56661989 4.78097498 8.26195739
5.80590306 -5.45400792 -2.2765121 8.2847583
5.22952058 2.76969991 3.92842311 7.10293117
0.401482288 -2.97145304 -6.51924085 7.17573846
3.74072327 -4.27256875 -3.84990917 6.86073283
0.262682387 7.62451956 2.1047387 7.91405241
-6.11568211 3.35548379 1.43958611 7.12272752
4.06409427 -4.7507425 -5.36944541 8.24119898
-4.05624993 4.38037262 -1.9456001 6.27902759
3.91130033 5.23732802 4.18281584 7.76040098
-4.7012547 0.958814822 6.38129024 7.98385788
-3.66542111 1.061275239E-02 5.98220526 7.01585378
0.254599103 6.65421839 -2.91248067 7.26814878
-1.66369107 6.84824218 -4.38873752 8.30224704
0.382058638 -6.2106626 -4.18116585 7.49669571
7.88099683 1.0262602 0.29247141 7.95291523
-0.173340034 0.869466891 8.67889907 8.72406491
-3.17716573 -6.49363192 0.246713644 7.23342969
4.81523622 -5.08006984 -2.1332365 7.31739758
6.150247 1.58317047 2.76592317 6.92692557
2.60688024 -3.3726627 -6.29007984 7.59840659
-2.18036926 6.66853394 1.76969034 7.23568648
4.38075046 4.20480265 -3.73093751 7.12679694
-0.17773908 2.69822211 -6.74823671 7.26984817
1.60686011 1.02444301 -5.95988445 6.25713238
-3.11267171 -1.06333968 -6.41985883 7.2134599
-4.50265892 4.17515176 4.84781228 7.82349752
-7.57407907 2.00910081 0.159132693 7.83763249
4.81162465 -0.22060604 6.33400261 7.95738574
-1.27292156 6.48740194 -3.39969213 7.43401775
5.61970167 -4.00038049 -1.46543172 7.05206218
-0.951408864 -2.3807875 7.39287437 7.82482712
-4.94435397 4.18747323 0.200674031 6.48242534
-6.57643152 -0.722032807 -3.3344703 7.40874316
1.00168826 7.50161244 2.04847693 7.84052462
6.14155294 3.97949582 -4.03651819 8.35754381
6.04755429 4.08106762 -1.72865076 7.49775028
-0.780802201 0.902104048 6.22484721 6.33815166
-0.330022832 3.43539903 6.6697247 7.50973429
-4.74144937 3.43295717 4.00144958 7.09070771
-6.46765593 2.49047788 -3.795719342E-02 6.93069218
-6.45024074 -1.37637331 -1.88021224 6.85822186
-7.03886044 2.24269324 -2.40072823 7.76780054
1.42656585 -1.27018143 6.46313817 6.73948114
-6.8929511 4.69253481 -1.45762744 8.4650656
1.15587745 -6.11560534 4.50712696 7.6844567
-3.25195026 0.189925852 5.87708737 6.71947976
5.79980536 3.20502803 0.704634164 6.66381694
1.76534316 0.714575707 5.8152246 6.11914145
-7.33977712 2.06203503 2.08826452 7.90475587
6.20972867 -3.66019993 -0.699193196 7.24200696
-4.71877623 2.02455222 -6.07906737 7.95743181
-0.815393089 -8.25875472 -0.122086698 8.29980726
5.23135002 -3.60207561 4.67064785 7.8839662
-4.16919732 1.22123934 -6.62912235 7.92583718
-6.4173788 -4.13145143 2.48990718 8.02815541
-6.94413477 2.2139279 -2.19991771 7.61328591
0.146499942 -5.80431292 -5.94879502 8.3126213
-5.06618372 4.38962614 0.126905257 6.70456114
-6.13984924 4.74932374 -1.62084807 7.9297524
-3.829008E-02 2.07531861 -6.75878448 7.07033104
0.485270824 7.47016125 2.90121688 8.02844046
4.943444113E-02 3.01863881 5.60719996 6.36830554
-2.65480491 7.18976574 3.1506732 8.28658326
-6.79182178 1.71989192 4.0727955 8.10398263
5.811017677E-02 -1.57111139 -5.61179965 5.82786951
-1.98840828 -4.40072042 6.01935557 7.71704277
1.28112619 -6.61015708 2.33565013 7.12676101
2.02237073 -6.04660997 -0.833321691 6.4300778
-6.7483765 0.334333155 -0.353567611 6.76589788
7.40612507 2.45120508 1.91795294 8.03353213
-7.05017176 -0.736766585 1.49550039 7.2446027
5.85251064 1.12176585 5.02178582 7.79285392
-1.94138497 -5.76843189 -3.74381723 7.14562451
3.3656912 6.61293015 2.19221415 7.7372169
-6.98609469 -2.13441574 2.64353807 7.76849684
-0.176076093 -3.55593852 -5.39968556 6.46778986
1.71463121 -7.04664075 4.54301152 8.5576901
5.91274135 -4.21585608 -3.16837655 7.92291378
4.5177458 3.48825091 3.41433765 6.65098663
-0.500672738 -3.56024461 -6.79928758 7.691315
5.50827695 -4.70048504 -1.80219695 7.46214368
2.36226839 6.90769746 2.69230442 7.78107315
-6.01580492 4.74743819 1.56768508 7.8221298
3.70154839 -3.87406758 -6.64976621 8.53986245
-3.17348925 4.47550469 -1.88635081 5.80168041
3.05543757 5.76868524 3.63243582 7.47047643
-2.5970186 -2.65402216 5.34123871 6.50516489
-4.23493274 -0.905144287 5.85056007 7.27894186
-0.925566648 6.75226009 -2.60286056 7.29551733
-1.94318337 6.51824073 -3.69581155 7.74095903
-1.74565819 -5.00459606 -4.06365564 6.67881736
7.53782611 2.39543812 -1.16284659 7.99432039
-2.13182808 1.01781651 8.01553366 8.35640002
-2.70809798 -6.52726578 -0.700843785 7.10142065
4.57010396 -4.54917395 -1.77990943 6.68946271
6.02400493 1.93893308 2.13193556 6.67781746
4.70722371 -2.8352352 -5.73262892 7.94100423
-1.01633913 6.98709888 1.90611166 7.31339577
4.2203452 5.27133375 -3.50029872 7.60594269
0.627476649 3.39226402 -7.3991515 8.16386091
1.33224135 1.01645736 -5.87525833 6.10955916
-2.7114355 0.108762379 -7.16045571 7.65740412
-2.804798 2.71045591 7.24424635 8.22754935
-7.1394794 1.66596908 0.825094582 7.37756058
5.12358199 0.389904835 5.43712452 7.48100536
-0.897004435 6.92233338 -0.945346811 7.04393334
5.2430435 -4.7292975 -0.603795548 7.0866303
-1.4465104 -2.42010128 6.84091866 7.39915202
-5.79964719 4.06877956 -1.31188124 7.20499181
-5.27533664 -1.91608572 -3.31047971 6.51612131
2.54049497 7.44385421 1.62670457 8.03188944
6.06868122 3.28881523 -4.60416613 8.29720092
6.51649818 3.21154672 -2.65248588 7.733981
-1.66388536 0.799715843 6.0772452 6.3514541
0.356575337 2.75418546 7.44813328 7.94904855
-4.37984166 3.44335726 4.25221835 7.00864345
-5.72920099 2.42735533 0.831487425 6.27751298
-6.86486261 -2.45703077 -2.84477688 7.82662726
-7.37564919 2.4782865 -1.6727735 7.95866045
0.332803232 -1.06169312 5.82241722 5.92777298
-7.19090652 3.59113044 -2.07035129 8.30010294
-2.36018382 -5.16947099 4.3025636 7.12782937
-3.04083531 -0.277196087 5.49635421 6.28756126
6.07442809 3.302978 0.714957333 6.95122323
1.17264234 0.10672992 7.84863851 7.93647326
-6.82181891 1.83956004 1.47143996 7.21708598
6.09973884 -3.93722576 -1.399231159E-02 7.26007964
-5.20320192 2.02244704 -5.02230949 7.50914075
-2.49777882 -7.70854705 2.40734964 8.45316088
