XDIP YDIP ZDIP RDIP
3.07915901 -4.15852239 5.64570206 7.65822959
-5.99571674 2.20404183 1.94910183 6.67872874
6.02429432 -3.3956432 0.292631014 6.92157119
-4.60198643 1.87763017 -4.47122091 6.68547609
0.59477249 -7.04331978 -1.49837284 7.22545701
1.81604559 -5.55275587 1.95762971 6.16144735
-5.61783822 -0.970769383 -4.02380318 6.97807219
0.539365201 -6.5764072 4.03699578 7.73546259
-6.53491067 1.86531434 -1.41979515 6.94264167
6.27524937 -2.63385067 -1.3563826 6.93943065
0.436956463 1.91455864 -7.70036575 7.94682945
-8.18201485 3.56565552 -1.29949059 9.0193094
-2.45055002 0.31533284 -6.85635311 7.28794952
-0.135958245 6.79653013 -4.00569484 7.89030402
7.76182106 1.7007511 -0.695919651 7.97638544
-5.28617442 4.14338324 1.5759513 6.89890478
-5.9227336 0.993453565 3.53900295 6.97067179
-2.46737237 -1.70245217 -6.68240547 7.32398885
-6.35920324 -5.37011081 1.50471972 8.45823489
2.53900604 -5.26634856 3.20080716 6.66529409
2.09084209 -6.70941636 0.245322187 7.03193227
5.03752379 3.86036737 0.658679888 6.38066935
3.59131385 -6.48758018 -0.637115045 7.4425901
-3.58657793 6.96769196 -0.381115024 7.84586013
1.50043799 4.71452699 5.51269237 7.40728399
-4.75531644 -5.08733416 -3.11091819 7.62704499
4.22311501 -2.34494083 4.22132686 6.41506417
-6.78928475 3.44504715 1.31176836 7.72550798
-1.80847645 -6.43698689 -2.09123551 7.00561584
-3.68492594 -4.35508513 4.26075616 7.12035734
-2.13723131 -0.285213075 -7.48818654 7.79243491
3.6171674 -4.38793733 -3.22402368 6.53698881
-4.37494462 -6.39818576 -2.67010983 8.19795145
5.67800487 -2.33148446 -3.29823284 6.96806279
-5.74957553 -1.73623216 -3.33616317 6.87037885
1.64232091 -6.22213376 2.59705538 6.93951462
-6.51876006 -4.02008281 2.35109466 8.01142588
5.54527144 1.77109443 -3.379756 6.73123774
-6.47635584 3.87311182 -2.87945439 8.07684578
-4.45382625 1.52879139 -4.04507748 6.20777119
-1.04500282 -1.70259822 7.11184195 7.38709466
0.866724215 -7.54354475 -0.292361033 7.59879946
-2.58435982 1.67543512 -6.58355247 7.26836719
3.92716229 -4.76610382 1.814451213E-02 6.17565207
3.48785486 -3.25827829 -4.86970687 6.81876484
3.29462266 0.109175645 7.47183931 8.16669091
-1.81458151 -6.56301543 -0.263687802 6.81435314
-1.16267593 -7.01157956 -4.93401794 8.65208624
5.31236273 2.41035834 3.16793093 6.63828378
4.77048769 -5.13225337 -1.29915819 7.12638684
1.35057065 6.95122664 -2.32916164 7.45443404
-7.26910604 3.46666077 0.286040559 8.05850226
-1.37529929 2.87214151 -6.46527428 7.20697
4.59925906 -4.2834844 -5.67285949 8.46656703
0.705941483 3.22535001 -3.27364873 4.6495174
-4.14419996 -1.66956075 4.29649807 6.1985258
-6.09678415 1.34252454 2.1254527 6.59474778
4.1725013 4.31438494 3.63354538 7.01614827
-5.89712732 4.28698815 -2.50482779 7.70899088
4.63123527 -5.81239204 -0.463620008 7.44628665
-0.36430693 -2.04866465 6.81429105 7.12490764
-6.43672234 3.03466744 2.8227474 7.6556191
-1.68331028 -4.24060558 -5.6526106 7.26417758
3.54281101 6.10052804 -3.66580539 7.95022524
6.37522254 3.81201203 -4.21012098 8.53815067
5.96612093 2.6744171 -3.18029849 7.27058486
-1.23892904 1.8305958 6.15652 6.54131215
-2.48790201 3.80611638 5.83593978 7.39826814
-0.522657704 4.73779022 6.39089501 7.97266369
-5.53860752 5.30963256 -0.345304763 7.68033896
-5.24739183 -2.62534072 -3.71238203 6.94329282
-6.38079863 2.9783343 -1.06468721 7.12170101
0.443658083 -2.59219907 7.89719859 8.32358541
-6.67094865 2.00284705 -0.845538272 7.01625878
1.23919194 -6.0185145 2.91870684 6.80271733
-2.51581854 -1.239268642E-02 6.18045085 6.67289061
6.61448384 1.90264721 1.28977546 7.00249838
1.09098218 -2.13841506 5.01498652 5.55995961
-6.44551355 2.37298055 1.36604861 7.00298296
5.32316945 -3.23284185 -1.48420015 6.40236281
-5.56043124 2.21164228 -4.81096595 7.67822574
0.52492767 -6.91449232 -1.18370678 7.03469366
4.28155945 -5.31698363 1.36641057 6.96197846
-4.83162126 3.32256593 -5.46380009 8.01480628
0.946232153 -7.15727166 4.67951433 8.60347298
-5.37654511 1.14016348 -3.4075617 6.46673695
5.8952251 -1.57746115 -4.94469102 7.85442754
-0.535358801 1.22695942 -7.1853402 7.30897751
-7.42470004 3.64231059 -0.513323712 8.28589756
-1.37390127 0.29867365 -6.99893342 7.13875897
-0.105161726 6.80527252 -3.60056895 7.69979803
8.00342564 2.23467365 -4.549322362E-02 8.30967256
-3.57267911 4.49787435 1.96358934 6.07046891
-6.78025538 0.127270766 3.70277648 7.72648785
-2.11442881 -3.10833342 -6.54549588 7.54824895
-6.95137418 -1.80976986 0.996369407 7.25187024
3.82426751 -6.04899744 1.29638149 7.27296342
2.14920923 -5.54952083 -0.212915982 5.95496557
5.07335445 3.17156966 -2.99675941 6.69166246
3.50115944 -4.99221696 -6.973384897E-03 6.09757298
-2.82478208 6.81564376 -2.60372144 7.82379441
0.843343363 5.33473543 5.52054356 7.72314905
-7.05039833 -3.24190853 -0.970886316 7.82053117
4.41103321 0.734240401 4.60857189 6.42146851
-5.28388746 4.08397607 3.03923759 7.33725373
-1.49123849 -7.3551245 -1.78147676 7.71332017
-6.59129858 1.20177622 4.85186837 8.27224938
-1.24518082 -0.993915514 -8.00681639 8.16378907
5.95692419 -0.312170878 -3.77019855 7.05668432
-4.00033046 -6.28870107 -2.56440377 7.88204109
3.85683264 -3.22980882 -4.92451133 7.03971838
-6.06414694 -0.768676729 -2.2364339 6.50894605
1.98450682 -5.13552198 3.56052386 6.55661372
-6.06086653 -4.42323762 1.94790046 7.75199654
5.15476041 3.50204818 -3.62532511 7.20963789
-5.92656256 2.68687282 -2.10901113 6.84042084
-4.96230858 1.05291113 -5.09929467 7.19276959
-0.693114454 -2.41152553 5.38244735 5.93856906
1.38175077 -6.32150506 -0.200554745 6.47386157
-1.02380633 1.29415495 -7.35815588 7.54092
5.13793842 -3.98640685 0.654940863 6.53596193
4.79993127 -2.30970153 -5.20018781 7.44419335
3.37946436 -1.81921447 7.19911129 8.15827948
-2.20250992 -6.87758875 1.71921932 7.42347574
0.496605507 -6.5571065 -5.01999289 8.27300376
5.31193165 1.04078762 2.78702434 6.08829709
5.20684962 -4.12760543 -1.68206245 6.85403119
1.72505137 7.59990507 0.654180037 7.82063366
-2.93750224 6.55848083 2.32803161 7.55396065
-1.86310514 3.2848636 -6.65745584 7.65396681
2.26717383 -5.019772 -6.58868206 8.5877191
1.97146125 3.79170664 -0.670774417 4.32592614
-4.86634286 -1.04522149 1.1659514 5.11206645
-5.49604149 2.62440013 2.1565362 6.46100584
4.48892123 4.15298359 4.67566006 7.69801816
-6.14833256 1.92020408 -0.162825632 6.44326697
3.4793307 -6.37472001 -1.84715109 7.49364827
-1.22682454 -2.67410831 6.27647117 6.93181391
-5.89237579 2.76973997 2.05530132 6.82757757
-4.31378319 -3.58569955 -5.49815933 7.85466248
4.16673118 6.25282061 -2.49154446 7.91626226
5.51947294 3.46782599 -4.72801789 8.05261149
5.93561802 2.03600887 -3.01580808 6.96218298
-0.612255659 1.79380127 5.81647186 6.11750969
-0.794512203 2.75108739 6.06209513 6.70438132
-0.615890261 5.87292941 5.08793045 7.79471981
-6.84139322 5.41817186 -1.97162524 8.94698573
-4.98398047 -1.99466143 -3.72160275 6.53215604
-3.49429654 1.84509907 -4.15031552 5.73058617
0.403183571 -1.84071829 6.79677343 7.05315035
-6.69452485 1.40423957 -1.30385051 6.96337403
1.24235407 -6.20947029 3.67543437 7.32187016
-2.46623783 -0.830098595 5.53821794 6.11908904
6.47936947 3.02631032 0.867864633 7.20374707
2.23604891 -4.08676189 5.85096997 7.47899639
-6.41690779 1.19995046 2.27980706 6.91477454
5.62300003 -1.75938343 -1.7351745 6.14201839
-5.06515842 0.798251829 -4.53771021 6.84717824
1.75348315 -6.58217931 -2.71738025 7.33375368
3.88354177 -6.38891312 0.134146849 7.47784079
-5.20789914 -0.171943688 -4.10126626 6.63115095
0.179618312 -6.60753943 3.76639973 7.60773336
-6.96282034 0.307941613 -1.2083718 7.07360287
7.47871185 -2.1139838 -2.14079373 8.06120687
0.569988605 3.02090804 -8.19972212 8.75706659
-6.69993695 4.25145131 -0.79108299 7.97432164
-2.40226449 0.275080101 -6.04132219 6.50723578
-2.47124567 4.93215037 -4.8500724 7.34549963
7.69202838 3.30816255 -0.295238155 8.37844888
-4.03678585 3.94974346 1.4245952 5.82456736
-6.06710083 0.10228475 3.62421923 7.067895
-3.57738418 3.106011978E-03 -6.1543973 7.11858787
-6.81639361 -4.03027079 0.343752618 7.9261889
4.10357746 -3.4407049 2.99441532 6.13549683
3.26004798 -5.76319542 1.00413178 6.69706017
5.22189617 4.50575164 -2.62172602 7.37858014
3.40380661 -7.74068393 0.857059103 8.49933159
-1.7392528 6.82447571 -4.13231654 8.16544604
1.95963457 4.8910051 6.40928096 8.29704652
-7.87699882 -1.19481685 -0.787709199 8.00594676
5.11481753 -1.28818851 5.21332477 7.41616769
-4.23260761 4.79000236 2.29909958 6.79300733
-1.34472666 -7.72140596 -2.32193555 8.17433694
-5.55080662 -3.35786701 4.13232194 7.69173645
-2.96336244 0.111914041 -7.03774491 7.63700826
6.76968017 1.27630471 -1.31482371 7.01329342
-3.25822562 -5.81173537 -2.4810594 7.10970871
-7.459709411E-02 -1.51665664 -6.40567297 6.58319515
-5.51697064 -2.39692314 -2.00779618 6.34140766
-3.02045287 -6.30611323 1.13009879 7.08288944
-7.09940147 -4.00074377 1.49840382 8.28569044
4.87560282 3.06329649 -3.46074218 6.71803726
-5.24833786 2.41398839 -2.80244391 6.42075401
-5.38675805 1.48217687 -3.12407786 6.40108374
-0.499361434 -1.58607464 7.1605456 7.35108209
-1.39006607 -4.42225685 6.33242684 7.84781938
-3.14407089 0.676684083 -6.88198178 7.59636468
3.93025956 -4.17097857 1.17925626 5.85103818
4.88334787 -2.25339069 -5.32067353 7.56534354
3.8303525 0.46167616 6.45594858 7.52090534
-1.89516966 -7.11556176 0.847779112 7.41226124
-1.96879484 -7.02629975 -4.31706327 8.47832982
4.36231721 1.80842777 4.64550907 6.62427181
5.23716657 -5.76470163 -1.3835665 7.91037008
2.08968019 7.42956901 -2.41621351 8.08723356
-2.83719666 6.72869996 2.19321813 7.6246504
-2.65191982 3.07940738 -6.4911079 7.65832295
2.80556479 -4.3590992 -6.16771831 8.05690317
3.954039557E-02 3.19070106 -5.75951167 6.58438391
-2.56792829 1.21016735 7.54762811 8.06383599
-7.18504562 2.65918321 2.7133191 8.12762182
4.95750856 3.78785828 4.69282813 7.8068814
-4.98115232 3.59796011 -2.86251873 6.7787321
5.03887549 -6.49502732 -1.46909302 8.35068143
-1.58126618 -2.83452908 5.19319326 6.12406843
-6.2177204 2.60638711 2.75882715 7.28453347
-3.04449386 -4.69903313 -5.31889659 7.72272725
0.814471504 5.96005865 -3.25412084 6.83922257
6.57018643 3.82426293 -3.55049913 8.39037429
6.52885792 2.26012604 -3.45949468 7.72672369
-0.227902947 1.63308389 6.50355428 6.7093309
-2.2747979 3.67235839 6.0166638 7.40683231
0.156144589 4.92125506 5.49163899 7.37571903
-6.39006462 4.83643793 -0.730614275 8.04722654
-4.89189135 -2.22303913 -3.65504009 6.49860154
-6.52920124 3.14199323 -2.53867732 7.67772576
0.297410351 -2.01689932 6.42606846 6.74171281
-6.95255388 1.30641653 -2.60995588 7.54033151
-0.770692506 -5.98119161 4.65568192 7.61866092
-2.89092156 0.313370266 5.35324097 6.092029
4.95279365 4.01953617 -9.75610926E-02 6.37936942
0.231111549 -4.2015278 5.46127612 6.89432993
-6.27934226 2.04941402 2.31118335 6.99798582
5.81778419 -1.80017006 -1.43310944 6.25627907
-5.00262781 1.32907561 -4.61113546 6.93219281
-0.113580165 -5.68998766 -1.35786123 5.85086721
2.49719322 -4.63082146 1.36864801 5.43632953
-6.82776943 1.77282581 -0.661565431 7.08512636
-0.20109478 -7.26628175 4.33021389 8.46108988
-7.98323853 3.338436643E-02 -2.0069036 8.23169934
4.68755621 -0.113592552 -5.28082715 7.06209756
1.2789787 3.33497959 -7.79284961 8.57241975
-6.43499141 4.55293908 -1.45670839 8.01625649
-2.10492517 0.329899914 -7.27492457 7.58050601
-2.01782088 4.72800531 -4.47690961 6.81677013
8.36365399 3.05882904 -7.973991756E-02 8.90581279
-5.01696437 4.06453708 3.05471225 7.14294477
-6.13104771 0.640522579 3.97147735 7.33298354
-3.5261136 -1.86412488 -5.54718742 6.83225636
-5.56084587 -1.7777773 4.2774198 7.23739035
4.74616211 -5.55481239 2.90974835 7.86439006
3.37307256 -6.01050334 -0.995184955 6.96377498
5.09632006 3.36713616 -2.84453081 6.73805904
2.09088848 -6.11549737 0.636629298 6.4943375
-3.78616629 5.44621625 -1.85804579 6.88829883
1.31363175 4.43256771 6.57101958 8.03439999
-4.69842721 1.89772203 -4.6597634 6.88403676
1.86087811 0.811961925 5.66998301 6.0225291
-4.64955533 2.96815691 2.82799247 6.1988597
-1.08027253 -8.73767006 -1.0960318 8.87215603
-3.85085874 -4.20245744 5.62558569 8.00855642
1.10361584 1.24550364 -7.27613313 7.46400432
-0.182712066 -0.359330541 -7.42575519 7.43668893
-4.32550284 -5.38119091 -2.60524114 7.37932732
4.34392406 1.90765875 -4.25940099 6.37583994
-5.14347806 -2.16797158 -3.61125183 6.64805288
-0.281339787 -1.37632016 6.21625243 6.37300585
-7.40925479 -1.5810832 2.09600885 7.86067005
5.32868678 3.65663861 -1.52774765 6.64077719
-6.00984686 2.97832962 -2.03030725 7.00791368
-4.68036498 0.648660209 -1.94564911 5.11000263
-1.74668164 -2.8266937 5.21233494 6.18138573
-0.906915651 -9.25704182 -1.09620358 9.36573444
-2.79049342 1.1391284 -6.50380244 7.16825733
3.76619718 -5.71131104 -0.23526657 6.84533895
3.82088989 -3.53283663 -5.20169424 7.35783645
3.24491904 1.06703002 5.81684264 6.74564385
-1.49220175 -6.99255783 1.25535721 7.25937
-1.64323005 -6.52252022 -4.97218769 8.36457562
4.9372453 2.29025709 3.85228093 6.66796349
5.90022523 -4.62523452 -0.870937777 7.54744889
4.20709542 6.28993287 -3.02766263 8.15043854
-5.44650537 5.30230878 3.0277942 8.18208022
-0.622344536 3.78748805 -7.31716816 8.26276759
1.78341443 -4.39816873 -5.91959119 7.5872271
2.15254661 2.68118087 -4.18481997 5.41617078
-1.41496838 -0.919286549 7.51760334 7.70464686
-5.19737935 2.37953675 4.8766112 7.51373969
4.36035167 4.64735757 3.57269979 7.30580474
-6.29042105 3.01604289 -2.4230828 7.38493344
4.20312517 -6.69712031 -0.479871844 7.92136091
-1.21775053 -0.714868737 7.33936965 7.47397488
-6.88889825 -0.328457324 -2.01186452 7.18417721
-3.6884158 -4.34832851 -3.53689853 6.70984524
2.24861854 6.4540846 -4.09055071 7.96518038
6.67517865 2.80335229 -3.26598184 7.94250788
6.25392881 1.12329884 -2.84385226 6.9613879
-2.08490416 2.39788247 4.89662928 5.8372634
-1.69153194 3.00658274 6.46329194 7.32631986
0.26722792 5.63463758 5.84556267 8.12349398
-6.61250483 4.82011067 -1.87101556 8.39400895
-3.58753716 -1.0229292 -3.12372143 4.86563898
-4.6987675 1.50916799 -3.94364418 6.31730429
0.839925986 -3.96659075 6.31615245 7.50553793
-6.35271641 3.60966706 -1.78631222 7.52180919
1.91371303 -6.8757643 2.97485604 7.73228303
-2.69397264 -0.16132902 5.99425042 6.57377774
4.71629237 4.24959745 0.494283294 6.36763757
1.98352692 -4.62735481 5.86098941 7.72644734
-6.52626439 1.51189437 1.5927885 6.88584974
5.8890409 -1.03228294 -2.13628935 6.34902693
-5.40340097 0.655421488 -4.42841942 7.01692368
0.187922388 -6.23428895 -3.02044158 6.92998852
4.34013273 -5.8529478 0.744906248 7.32452288
-6.09354219 3.72625538 -1.80206633 7.36638844
-0.803722346 -6.64651871 2.53842141 7.16001144
-6.41564992 1.53479217 -1.17825066 6.70107645
3.22819277 2.26196492 -4.12291942 5.7040493
0.809844845 3.41191228 -8.21149158 8.92891864
-5.9201206 5.25169949 -0.627899075 7.93866694
-2.00750836 0.146171304 -6.74276035 7.03678001
-2.06476951 5.42483 -3.59776979 6.82905565
7.09587674 3.18063151 0.349489847 7.78395957
-5.32377041 2.23376446 0.907349605 5.84427227
-5.12281703 -3.497620233E-02 3.57581428 6.24747352
0.359144849 0.416547884 -6.58161565 6.60455613
-7.19064776 -3.1936622 -0.388138789 7.87753421
3.49383192 -5.4308618 2.54520527 6.9411232
0.569107127 -4.63410301 6.90566206 8.33588401
6.8129129 2.11317369 0.153341579 7.1347599
3.48315833 -6.10371924 -0.253347611 7.03220915
-1.82457422 6.85631664 -3.7790113 8.03859909
0.568853325 4.32174082 5.92851117 7.35855166
-7.04943804 -1.39705323 -3.08866569 7.8221602
5.58899396 -3.09367896 4.16989596 7.62861293
-5.41761084 2.47881761 2.66509471 6.526697
-1.65204989 -7.64735539 -1.51578043 7.96924736
-5.25981903 -4.09412819 2.13406993 6.99870247
-0.649190863 0.112079321 -7.16987114 7.20007379
4.19082564 -4.574087609E-02 -5.36685761 6.80942526
-3.40283108 -5.55712321 -3.65031132 7.46897921
2.53532807 0.752657034 -5.59482519 6.18841256
-5.44062143 -2.23483493 -2.5422848 6.40765641
0.847000513 -6.17847694 3.2358915 7.02580821
-6.47582295 -3.24375518 1.70323578 7.44037921
5.69416278 1.97576036 -2.63892319 6.57959227
-5.64882778 2.77999717 -3.29973863 7.10815831
-6.47499876 1.09091326 -2.42220403 6.99876939
0.533967597 1.86114535 7.62686441 7.86880195
-7.73324834 -1.23784219 -1.30669279 7.93995147
-1.43628136 1.87850978 -6.80843054 7.20738715
3.99398675 -5.27533723 0.809544759 6.66606898
4.63983891 -2.18788451 -4.79859219 7.02434558
1.59668017 -0.36163601 7.9500448 8.1168578
-0.829918631 -7.35381028 1.13298997 7.4867187
1.20905978 -6.75931587 -2.52686948 7.31677838
4.25076011 1.36001493 3.29423439 5.54712379
4.8670436 -5.1008472 -1.555433 7.21984262
3.28950118 6.44990861 -3.1108063 7.88030805
-4.02021172 4.7851209 2.28908846 6.65578022
-2.69500617 2.92736124 -6.57811706 7.68792079
3.27081029 -3.10865153 -5.72578379 7.29016559
1.82277473 4.24683566 -3.08957476 5.55910002
-2.42236288 -4.37680612 5.41101257 7.36907937
-4.68909166 2.15354588 4.49666911 6.84436802
4.39368295 4.33265865 3.93489622 7.31845538
-7.12810176 4.19603131 -0.839263176 8.31389656
2.95508297 -5.201628 -1.00176068 6.0657212
-0.602696486 -2.78519248 5.48198337 6.17840448
-5.97578673 3.1249744 8.808159151E-02 6.74412711
-2.97790758 -4.88108182 -4.17119895 7.07755565
5.20216701 5.41741175 -2.19387643 7.82457574
6.87937446 3.29331161 -2.80869627 8.12775917
5.01178273 4.16774242 -2.42744533 6.95561168
-1.37583118 2.16536604 6.92074493 7.38095061
-2.45864854 2.23582561 5.45461614 6.38722992
-0.780580143 4.38265743 5.61444551 7.16512316
-7.12319888 5.18685455 -1.40920854 8.92352459
-4.48783363 -2.93324861 -4.87142755 7.24399092
-5.41031199 1.88323112 -2.78136368 6.36820377
0.542462909 -2.50515806 7.81925739 8.22866143
-6.68731995 2.37861667 -2.10337083 7.40285311
1.54158841 -5.51296125 4.77959118 7.45746126
-2.1165316 -6.571830966E-02 5.92953194 6.29629843
5.42495416 3.40588989 -0.301462133 6.41257304
2.82584898 -6.90790042 4.77309537 8.85928609
-6.77036908 1.83585019 2.38270285 7.40847598
6.35517721 -2.03570833 -1.17360416 6.77567211
-4.95232047 0.744223045 -4.18239544 6.52470517
0.536481768 -7.61534121 -1.12727937 7.7169938
3.8570826 -5.19163453 0.703494687 6.50577129
-5.74655984 4.02038644 -1.00619658 7.08511741
0.859388612 -6.95788473 3.40032093 7.79184773
-5.95722552 0.311347725 -3.4986228 6.91562251
3.96268843 1.49119927 -6.06891678 7.39988687
-9.041475042E-02 3.4076882 -7.44050449 8.18423001
-3.68239359 5.67856097 -0.170834836 6.77017443
-2.4115161 -8.839782297E-02 -6.49830648 6.93189809
-1.58794785 5.20917714 -4.28872874 6.93183231
7.06922818 3.29625418 1.17634254 7.88815951
-5.93842055 4.74482887 0.999941565 7.66668916
-6.1124329 0.721799664 3.80601689 7.23661491
-3.71810233 -2.02192694 -4.6008158 6.25139821
-7.91895043 -2.17762562 2.93989322 8.72323342
2.98686436 -5.66403529 2.18529556 6.76595678
3.62738833 -5.73258547 -2.94219618 7.39438981
6.94818396 2.57112205 -1.82291224 7.62960929
1.31822814 -5.59220369 0.144132418 5.74728125
-2.25377165 4.95822835 -4.9099537 7.33288213
1.28815479 3.69485957 6.4996095 7.58658379
-8.10554135 4.794850107E-02 -1.06835125 8.17578584
5.15515244 -0.914373382 5.22155918 7.3943462
-5.13582296 6.15922975 0.207725373 8.02221531
-1.62575533 -7.90987987 -1.51493527 8.21610059
-5.593092503E-02 -3.43883399 5.05070547 6.11051006
-1.46713665 -0.730249011 -8.056481 8.2214743
2.46624989 -4.34842523 -4.37754703 6.64485579
-4.41545557 -5.63056644 -4.08256518 8.23813479
2.5543869 1.78436396 -5.91364688 6.68431497
-4.81421968 -2.85658554 -4.64117596 7.27167837
-8.679260401E-02 -5.96481341 4.66811136 7.57481324
-6.34304237 -2.53608133 2.72651889 7.35525664
7.3267152 1.69967112 0.504236735 7.53816239
-5.08278086 3.51948182 -3.50671516 7.10763426
-5.96216565 2.69755388 -3.58633147 7.46230457
0.715065316 1.14274221 8.31362646 8.42220655
5.156425827E-02 -7.35961273 0.406902022 7.37103301
0.782778079 4.83307124 -5.92422114 7.68555237
4.75027109 -3.79096801 2.51248142 6.57640302
4.12855812 -3.47152039 -4.68669272 7.14573541
1.76571625 -1.05486869 7.78606304 8.05315338
0.322525016 -7.60571705 1.41444935 7.74284323
-0.358623987 -6.78939465 -3.52596177 7.6587791
4.86146083 2.05481904 4.10042251 6.68352807
3.82145364 -4.60689772 -1.88848594 6.27641567
3.567428 6.60047024 -2.5033317 7.90945128
-5.29411248 5.96430983 2.1623541 8.2629531
-1.49915177 2.09599085 -6.86947776 7.3369175
3.288971 -2.85690637 -6.01247142 7.4248944
1.44076966 4.26618642 -5.0009956 6.72949632
-5.93995267 -0.864218077 2.96043851 6.69283997
-4.96610746 4.24912116 3.16593606 7.26225895
4.12275271 3.80145942 4.4629505 7.16701547
-6.64631576 4.46935904 -1.34360804 8.12120472
4.47346856 -5.64159587 -1.23420206 7.30498321
-0.874930482 -2.63769294 5.79214861 6.42432198
-4.79331825 3.07761749 2.16557593 6.09404204
-5.35414587 -4.36669707 -4.22266374 8.09727179
4.85322174 6.38111066 -2.67550424 8.45166596
6.54302639 3.83346896 -2.89813256 8.11824186
6.41982294 2.98479148 -3.347226 7.83115755
-1.41938852 1.92098378 6.7503958 7.16049481
-2.71129812 2.34956742 5.67598042 6.71478654
1.39316596 6.34220964 2.94864763 7.13155364
-6.58289836 4.23093154 -1.77946376 8.0250747
-5.762534 -1.93573697 -3.45674714 6.99306632
-4.5822334 1.46674523 -3.6260066 6.02462682
-1.1119526 -2.17569377 6.91040833 7.32965383
-6.77615919 2.00133794 -2.04451832 7.35538864
0.167011079 -7.32571477 4.25074883 8.47129595
-3.26002739 0.502906551 5.86164039 6.72603313
3.83394675 4.32687762 -0.255957131 5.78675485
-0.143100039 -4.38240932 5.84668771 7.3081972
-5.99728935 2.51197088 1.19828546 6.61160838
5.37320129 -3.15267722 -1.02117967 6.31296077
-5.56523812 2.10674456 -4.60147496 7.52222173
1.28249822 -6.9586604 -2.14148153 7.39281404
3.1510218 -5.49104947 0.325213287 6.3392686
-4.34303541 -1.27169496 -4.15877562 6.14610277
1.2311236 -6.55327221 3.10604999 7.35585403
-6.69671717 1.26243998 -3.23366648 7.54296854
3.82929636 -2.92949645 -3.99114361 6.25896855
1.43431891 2.45599436 -7.48911354 8.01099249
-3.98811199 6.13959331 0.954050935 7.38307907
-2.19051199 -0.395866624 -7.17777461 7.5150184
-1.00680354 6.68094099 -3.54852263 7.63155546
6.4888262 2.58232977 0.360469141 6.99308447
-4.07726841 4.874743 3.43782494 7.22536347
-6.091179 -1.11184473 3.48017548 7.10283617
0.519037404 -0.933745162 -6.92828366 7.01016364
-6.48883522 -1.13553253 3.16696893 7.30917976
2.31722629 -6.58451151 2.42178707 7.38853044
1.69667199 -5.7798541 0.800404888 6.07668144
6.21343285 3.42068556 -1.59617183 7.27018583
1.71407849 -5.42094477 -0.705073712 5.72903449
-2.29950797 5.72436323 -2.83975873 6.79119289
1.16786641 3.29119234 6.24569058 7.15573265
-2.82068634 0.200665078 -6.64917192 7.2255121
4.61117388 -2.47788469 4.9208387 7.18453135
-4.73370303 4.14023146 2.56776891 6.7928564
-1.53649728 -7.76040669 -1.96938619 8.15249764
0.318697458 0.555835424 5.40077421 5.43864718
0.597088037 -0.499746816 -8.11756416 8.15482121
5.91675294 -2.85711901 -4.03860417 7.71241973
-3.58391302 -4.67597272 -3.14046423 6.67620169
4.42689526 3.31759315 -3.90572666 6.77189241
-4.06989124 -2.92996695 -2.36923044 5.5463478
-1.85773486 -4.98284378 3.84768117 6.56388309
-6.60661045 -3.09231964 3.22743394 7.97659528
6.84359697 2.9781161 -2.45269454 7.856189
-7.16943707 3.66875464 -2.26514994 8.36609185
-5.97898427 0.794549039 -0.516808231 6.05364781
0.809294952 -3.291491145E-02 7.92439116 7.96567743
-5.37258012 -4.95641244 3.31962238 8.02810901
-2.85999488 2.19213459 -5.86803404 6.88613449
3.02395767 -6.57398457 0.158871764 7.23787492
3.94599449 -3.98676306 -4.42158759 7.1425198
-0.78171439 -0.12010447 8.2749518 8.31266081
-0.205230096 -7.41818184 2.45964656 7.8180178
0.376675507 -7.29416962 -3.39267783 8.05338796
4.67288129 2.08123541 3.64282374 6.27993035
5.98191469 -5.60286705 -0.708655497 8.22664057
2.39526355 6.91113802 1.4166572 7.45037139
-3.0397171 6.07775161 2.71126161 7.31641198
-2.10295778 2.04736753 -5.78206947 6.48432514
2.76809946 -3.91077617 -6.55910786 8.12271141
0.204504558 5.00479496 -1.81320829 5.32705537
-4.54762441 -2.39582186 5.06198328 7.21418913
-4.93990117 2.12124424 4.68384446 7.13026645
4.63872843 4.38584345 4.77652366 7.97299207
-6.20198974 3.63598951 -1.41061911 7.32631849
3.54487051 -6.36145089 -0.886165179 7.33617428
-1.70019657 -2.90084293 5.10564243 6.11335773
-5.19176862 2.62366446 2.70083008 6.41346706
-4.20906319 -4.16729802 -4.61132474 7.50645732
4.2338667 5.37701537 -4.12563754 7.99117054
6.11246795 2.42843908 -3.19694861 7.31300631
6.62072458 1.30461951 -2.52192222 7.20389601
1.080318485E-02 1.7534897 6.17154893 6.41582879
-2.74545548 3.50602822 5.57216182 7.13293397
1.38968706 6.02850268 1.77972012 6.4375056
-5.10619091 5.0962199 -0.49277084 7.23100726
-3.87844571 -0.305308669 -3.85923 5.47989149
-3.53891798 2.24052914 -3.5501966 5.49070188
0.182991121 -0.54516375 6.90644067 6.93033996
-6.62791077 2.57695194 -1.60177964 7.28941564
1.7455824 -6.23278195 3.3514947 7.28883705
-3.75480874 0.591996987 5.33572213 6.55125788
4.38302348 4.41205784 0.26493752 6.22473623
2.68210874 -5.84248507 5.24917777 8.29953049
-6.65949614 1.75994038 1.88472123 7.14132013
5.78800457 -1.4336231 -2.57068702 6.49343544
-4.94661159 1.44788381 -4.46786388 6.82108067
-1.63355351 -6.44444232 -2.41818716 7.07438782
